Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,IMU.header.seq,IMU.header.stamp.secs,IMU.header.stamp.nsecs,IMU.header.frame_id,IMU.orientation.x,IMU.orientation.y,IMU.orientation.z,IMU.orientation.w,IMU.orientation_covariance,IMU.angular_velocity.x,IMU.angular_velocity.y,IMU.angular_velocity.z,IMU.angular_velocity_covariance,IMU.linear_acceleration.x,IMU.linear_acceleration.y,IMU.linear_acceleration.z,IMU.linear_acceleration_covariance,MagField.header.seq,MagField.header.stamp.secs,MagField.header.stamp.nsecs,MagField.header.frame_id,MagField.magnetic_field.x,MagField.magnetic_field.y,MagField.magnetic_field.z,MagField.magnetic_field_covariance,imu_string
1711642295.4100919,0,1711642295,409356832,imu1_frame,0,0,0,,-0.315052361,-0.659549452,0.028074437,0.6818712167222705,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.020468,-0.000595,-0.26687,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.779,-0.98,-9.418,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.052,0.206,-0.3772,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-052.112,-002.062,+001.425,-00.0520,+00.2060,-00.3772,-00.779,-00.980,-09.418,-00.020468,-00.000595,-00.266873*6E\r\n'"
1711642295.4351556,0,1711642295,434515476,imu1_frame,0,0,0,,-0.439098387,-0.586297733,-0.108931739,0.6719981032785116,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.017337,0.002405,-0.27186,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.787,-1.196,-9.406,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0531,0.2136,-0.3831,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-052.501,-002.058,+001.414,-00.0531,+00.2136,-00.3831,-00.787,-01.196,-09.406,-00.017337,+00.002405,-00.271863*6B\r\n'"
1711642295.4599137,0,1711642295,459346532,imu1_frame,0,0,0,,-0.546275446,-0.490053101,-0.24064248,0.6352340448843554,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.017641,0.00159,-0.27137,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.733,-1.032,-9.356,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0607,0.196,-0.379,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-052.890,-002.054,+001.404,-00.0607,+00.1960,-00.3790,-00.733,-01.032,-09.356,-00.017641,+00.001590,-00.271372*6A\r\n'"
1711642295.485436,0,1711642295,484662771,imu1_frame,0,0,0,,-0.632763559,-0.375052384,-0.36454168,0.5710125666654893,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.022144,0.004234,-0.27046,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.729,-1.038,-9.216,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0594,0.2075,-0.3775,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-053.279,-002.045,+001.390,-00.0594,+00.2075,-00.3775,-00.729,-01.038,-09.216,-00.022144,+00.004234,-00.270464*6D\r\n'"
1711642295.5099041,0,1711642295,509317159,imu1_frame,0,0,0,,-0.69475893,-0.245982582,-0.471876138,0.48387551025526965,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.019464,0.005489,-0.27008,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.638,-1.083,-9.238,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0619,0.2024,-0.3762,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-053.666,-002.036,+001.377,-00.0619,+00.2024,-00.3762,-00.638,-01.083,-09.238,-00.019464,+00.005489,-00.270081*62\r\n'"
1711642295.5355077,0,1711642295,534984588,imu1_frame,0,0,0,,-0.729648941,-0.108034109,-0.559513821,0.37800177038290156,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.01753,0.002242,-0.27039,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.536,-1.101,-9.224,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0632,0.2012,-0.3835,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-054.055,-002.026,+001.369,-00.0632,+00.2012,-00.3835,-00.536,-01.101,-09.224,-00.017530,+00.002242,-00.270394*68\r\n'"
1711642295.5619812,0,1711642295,561382293,imu1_frame,0,0,0,,-0.737619717,0.034049279,-0.623099833,0.25788446402650045,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.018637,0.002932,-0.27056,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.58,-1.141,-8.962,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0656,0.2013,-0.3705,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-054.441,-002.018,+001.360,-00.0656,+00.2013,-00.3705,-00.580,-01.141,-08.962,-00.018637,+00.002932,-00.270564*6D\r\n'"
1711642295.5868063,0,1711642295,586146831,imu1_frame,0,0,0,,-0.71787813,0.17688822563763845,-0.660778461,0.12935753112590598,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.016301,-0.005705,-0.2705,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.531,-1.052,-8.786,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0668,0.209,-0.3778,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-054.828,-002.015,+001.352,-00.0668,+00.2090,-00.3778,-00.531,-01.052,-08.786,-00.016301,-00.005705,-00.270508*6C\r\n'"
1711642295.613475,0,1711642295,613021850,imu1_frame,0,0,0,,-0.670929194,0.3153133295801537,-0.671137624,-0.002410668,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.019944,-0.011477,-0.26779,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.479,-0.984,-8.81,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0696,0.2047,-0.3761,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-055.211,-002.017,+001.339,-00.0696,+00.2047,-00.3761,-00.479,-00.984,-08.810,-00.019944,-00.011477,-00.267792*6F\r\n'"
1711642295.636919,0,1711642295,636258363,imu1_frame,0,0,0,,-0.596042755,0.44485964174481374,-0.655292255,-0.132003768,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.01911,-0.012621,-0.27164,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.546,-1.075,-8.904,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0684,0.2021,-0.3848,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-055.597,-002.025,+001.326,-00.0684,+00.2021,-00.3848,-00.546,-01.075,-08.904,-00.019110,-00.012621,-00.271648*6B\r\n'"
1711642295.660439,0,1711642295,659763097,imu1_frame,0,0,0,,-0.494850678,0.5585655679986155,-0.61551638,-0.253509168,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.017457,-0.015986,-0.27443,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.488,-1.025,-9.008,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0709,0.2048,-0.3747,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-055.986,-002.039,+001.316,-00.0709,+00.2048,-00.3747,-00.488,-01.025,-09.008,-00.017457,-00.015986,-00.274432*67\r\n'"
1711642295.6871755,0,1711642295,686488628,imu1_frame,0,0,0,,-0.371134912,0.6496503851507066,-0.553686903,-0.365573615,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.017081,-0.017418,-0.2781,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.536,-1.125,-8.905,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0734,0.1959,-0.3777,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-056.381,-002.053,+001.310,-00.0734,+00.1959,-00.3777,-00.536,-01.125,-08.905,-00.017081,-00.017418,-00.278106*6D\r\n'"
1711642295.7170658,0,1711642295,712659120,imu1_frame,0,0,0,,-0.231272115,0.7142792836766017,-0.472012241,-0.462085228,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.017136,-0.018584,-0.27487,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.633,-1.183,-8.97,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0734,0.1997,-0.3777,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-056.772,-002.069,+001.301,-00.0734,+00.1997,-00.3777,-00.633,-01.183,-08.970,-00.017136,-00.018584,-00.274872*66\r\n'"
1711642295.739297,0,1711642295,738097906,imu1_frame,0,0,0,,-0.079329361,0.7494133199046079,-0.372706078,-0.541457947,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.012609,-0.014927,-0.27527,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.487,-1.264,-9.007,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0771,0.1986,-0.3764,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-057.166,-002.085,+001.291,-00.0771,+00.1986,-00.3764,-00.487,-01.264,-09.007,-00.012609,-00.014927,-00.275271*6D\r\n'"
1711642295.7619855,0,1711642295,761478185,imu1_frame,0,0,0,,0.073562188,0.7517598196682842,-0.260559439,-0.601294069,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.010413,-0.013979,-0.2763,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.493,-1.141,-9.037,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0747,0.1972,-0.3676,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-057.559,-002.095,+001.285,-00.0747,+00.1972,-00.3676,-00.493,-01.141,-09.037,-00.010413,-00.013979,-00.276308*64\r\n'"
1711642295.7874885,0,1711642295,785813331,imu1_frame,0,0,0,,0.22083262876157397,0.7231048872571165,-0.139437035,-0.639460386,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.012308,-0.011295,-0.27393,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.518,-1.189,-9.098,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0784,0.1973,-0.3866,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-057.951,-002.100,+001.283,-00.0784,+00.1973,-00.3866,-00.518,-01.189,-09.098,-00.012308,-00.011295,-00.273931*68\r\n'"
1711642295.8108208,0,1711642295,809892177,imu1_frame,0,0,0,,0.3564238790480224,0.6672419074122059,-0.012504826,-0.653906633,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.013948,-0.004913,-0.27017,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.53,-1.06,-9.379,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0796,0.1999,-0.3736,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-058.338,-002.099,+001.280,-00.0796,+00.1999,-00.3736,-00.530,-01.060,-09.379,-00.013948,-00.004913,-00.270175*68\r\n'"
1711642295.835397,0,1711642295,834450960,imu1_frame,0,0,0,,0.4785508514765269,0.5867643808115435,0.11708859363819832,-0.642640572,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.019879,-0.002876,-0.26748,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.461,-1.02,-9.265,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0832,0.209,-0.3825,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-058.724,-002.094,+001.273,-00.0832,+00.2090,-00.3825,-00.461,-01.020,-09.265,-00.019879,-00.002876,-00.267482*64\r\n'"
1711642295.8606431,0,1711642295,860054016,imu1_frame,0,0,0,,0.5842207456636763,0.4836568846263474,0.24401757589299602,-0.604332327,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.019766,-0.002118,-0.26874,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.558,-1.011,-9.024,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0859,0.1912,-0.3739,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-059.111,-002.087,+001.261,-00.0859,+00.1912,-00.3739,-00.558,-01.011,-09.024,-00.019766,-00.002118,-00.268741*66\r\n'"
1711642295.8854256,0,1711642295,884713888,imu1_frame,0,0,0,,0.6705259186841964,0.3604101969358625,0.3595609024242028,-0.539643808,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.020822,-0.007006,-0.26785,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.522,-1.083,-8.915,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.087,0.2014,-0.3754,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-059.495,-002.084,+001.241,-00.0870,+00.2014,-00.3754,-00.522,-01.083,-08.915,-00.020822,-00.007006,-00.267858*68\r\n'"
1711642295.910571,0,1711642295,909851789,imu1_frame,0,0,0,,0.7319244593351636,0.22123696228153808,0.4571445232476508,-0.454268288,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.023876,-0.009082,-0.26882,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.457,-1.101,-8.963,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0894,0.2079,-0.3799,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-059.877,-002.086,+001.220,-00.0894,+00.2079,-00.3799,-00.457,-01.101,-08.963,-00.023876,-00.009082,-00.268823*67\r\n'"
1711642295.938431,0,1711642295,936167955,imu1_frame,0,0,0,,0.764233455,0.07177793,0.5348607632776022,-0.353155941,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.021483,-0.015484,-0.27028,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.389,-1.038,-8.982,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.087,0.1989,-0.3768,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-060.261,-002.090,+001.203,-00.0870,+00.1989,-00.3768,-00.389,-01.038,-08.982,-00.021483,-00.015484,-00.270282*64\r\n'"
1711642295.9603333,0,1711642295,959605216,imu1_frame,0,0,0,,0.7669456684659701,-0.086193252,0.5885081537130044,-0.24088009,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.023256,-0.022332,-0.27003,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.312,-1.1,-9.034,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0932,0.1991,-0.3728,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-060.648,-002.104,+001.185,-00.0932,+00.1991,-00.3728,-00.312,-01.100,-09.034,-00.023256,-00.022332,-00.270034*60\r\n'"
1711642295.9849913,0,1711642295,984462738,imu1_frame,0,0,0,,0.7370500988493095,-0.243419539,0.618159039,-0.124030165,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.023494,-0.026177,-0.27217,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.378,-1.096,-9.268,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0906,0.2079,-0.3814,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-061.036,-002.124,+001.170,-00.0906,+00.2079,-00.3814,-00.378,-01.096,-09.268,-00.023494,-00.026177,-00.272172*6A\r\n'"
1711642296.010475,0,1711642296,9523868,imu1_frame,0,0,0,,0.6744163482536477,-0.395015443,0.6237793402195783,-0.004972261,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.028807,-0.027573,-0.27271,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.486,-1.168,-9.387,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0919,0.2029,-0.3756,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-061.427,-002.149,+001.153,-00.0919,+00.2029,-00.3756,-00.486,-01.168,-09.387,-00.028807,-00.027573,-00.272719*67\r\n'"
1711642296.035372,0,1711642296,34642934,imu1_frame,0,0,0,,0.5813529575124459,-0.531219691,0.6061946939211686,0.11118620319038461,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.028586,-0.029003,-0.27221,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.618,-1.218,-9.475,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0945,0.1978,-0.383,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-061.816,-002.175,+001.134,-00.0945,+00.1978,-00.3830,-00.618,-01.218,-09.475,-00.028586,-00.029003,-00.272212*62\r\n'"
1711642296.0603354,0,1711642296,59726953,imu1_frame,0,0,0,,0.4606969552731167,-0.646111392,0.567739436,0.2190212727331917,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.025,-0.028635,-0.27156,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.443,-1.104,-9.481,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0994,0.2005,-0.3745,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-062.206,-002.204,+001.117,-00.0994,+00.2005,-00.3745,-00.443,-01.104,-09.481,-00.025000,-00.028635,-00.271563*60\r\n'"
1711642296.087123,0,1711642296,84710836,imu1_frame,0,0,0,,0.31843275379636704,-0.733401047,0.5094153416782695,0.318150115,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.027855,-0.021067,-0.27004,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.616,-1.304,-9.594,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0957,0.1953,-0.3728,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-062.596,-002.229,+001.098,-00.0957,+00.1953,-00.3728,-00.616,-01.304,-09.594,-00.027855,-00.021067,-00.270049*61\r\n'"
1711642296.1127694,0,1711642296,109805345,imu1_frame,0,0,0,,0.15976839144744598,-0.790686743,0.43082422582330854,0.40457264058229325,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.031911,-0.018101,-0.27333,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.723,-1.45,-9.794,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.1006,0.1993,-0.376,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-062.985,-002.251,+001.071,-00.1006,+00.1993,-00.3760,-00.723,-01.450,-09.794,-00.031911,-00.018101,-00.273337*6C\r\n'"
1711642296.1354628,0,1711642296,134756803,imu1_frame,0,0,0,,-0.006848633,-0.81431191,0.3350066934999935,0.47394063430402944,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.038683,-0.011286,-0.26917,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.693,-1.26,-9.766,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0982,0.1915,-0.3729,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-063.370,-002.267,+001.037,-00.0982,+00.1915,-00.3729,-00.693,-01.260,-09.766,-00.038683,-00.011286,-00.269175*68\r\n'"
1711642296.1602232,0,1711642296,159757375,imu1_frame,0,0,0,,-0.175456858,-0.803252029,0.22641609116372594,0.5222421108800399,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.036869,-0.009884,-0.26963,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.646,-1.078,-9.604,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.1007,0.1916,-0.3803,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-063.754,-002.279,+000.999,-00.1007,+00.1916,-00.3803,-00.646,-01.078,-09.604,-00.036869,-00.009884,-00.269638*65\r\n'"
1711642296.185838,0,1711642296,185198783,imu1_frame,0,0,0,,-0.338639281,-0.757070665,0.11263051140151523,0.5472493162893506,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.040258,-0.013323,-0.26843,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.503,-0.873,-9.256,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.1031,0.1968,-0.3833,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-064.139,-002.290,+000.964,-00.1031,+00.1968,-00.3833,-00.503,-00.873,-09.256,-00.040258,-00.013323,-00.268435*6C\r\n'"
1711642296.211237,0,1711642296,209507465,imu1_frame,0,0,0,,-0.489377936,-0.67795709,-0.001311087,0.5485268467723426,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.039718,-0.013504,-0.26924,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.476,-1.064,-9.332,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.1057,0.1892,-0.3733,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-064.524,-002.301,+000.931,-00.1057,+00.1892,-00.3733,-00.476,-01.064,-09.332,-00.039718,-00.013504,-00.269247*67\r\n'"
1711642296.2361698,0,1711642296,235440969,imu1_frame,0,0,0,,-0.621971805,-0.56885328,-0.112884833,0.5261311944620513,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.034629,-0.012537,-0.27387,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.582,-1.348,-9.437,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.1044,0.1956,-0.3863,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-064.910,-002.310,+000.896,-00.1044,+00.1956,-00.3863,-00.582,-01.348,-09.437,-00.034629,-00.012537,-00.273874*6A\r\n'"
